Date,Zone_ID,TGBT_ID,Armoire_ID,Machine_ID,Product_ID,Demand,Price,Production_Capacity,Inventory_Level,Order_Backlog,Competitor_Price,Raw_Material_Cost,Labor_Cost,Energy_Cost,Machine_Utilization,Energy_Consumption,Maintenance_History,Failure_Rate,Supply_Chain_Risks,Quality_Control,Financial_Risks,Compliance
2024-12-24,1,103,A2,M2,P1,130,18.06495883831357,358,210,52,12.166250900694738,3.481534110599977,2.6300923049709097,2.3412833133885838,0.8356567187815414,5492,Routine maintenance,0.04561116172500254,Supplier B bankruptcy risk,0.9278524945012183,0.9242837871690496,Compliant with ISO 14001
2024-12-25,2,102,A1,M3,P3,118,8.835668212315635,358,128,29,6.0844973927617065,4.39543326130829,1.8339254241259382,1.27826462050115,0.8532947995151219,4843,Replaced faulty component,0.028465377712094023,Transportation strike affecting delivery,0.9044429660521773,0.912793395909236,Compliant with ISO 14001
2024-12-26,1,101,A3,M2,P2,101,17.531257262304074,500,102,29,5.593212887362137,3.218918026735126,1.676762526500073,4.099736537740101,0.746924808495322,5048,No maintenance recorded,0.04972348645551065,Supplier A lead time increased,0.9700761819505307,0.9606713820594895,Compliant with OHSAS 18001
2024-12-27,2,103,A3,M2,P1,128,10.07936214096433,425,140,46,10.995653072027103,1.1730827295493587,3.4665018764289224,4.2218352221657005,0.7962214362335167,5483,No maintenance recorded,0.023460030192741167,Transportation strike affecting delivery,0.9658223040569253,0.9411415646344176,Compliant with ISO 14001
2024-12-28,2,103,A3,M1,P2,76,11.600528041607175,425,119,53,17.093866885718157,2.7597149341508613,3.844528156569454,1.7761231236991977,0.8232496623897761,4657,Routine maintenance,0.03140673174095438,Supplier A lead time increased,0.9162589048592968,0.9255870512782779,Compliant with OHSAS 18001
2024-12-29,1,102,A1,M1,P1,73,7.191092508008333,377,241,23,9.389297070226885,4.736845639707447,2.416846859956093,4.1916144913213795,0.8170738697123334,5251,Routine maintenance,0.04659297954184867,Supplier B bankruptcy risk,0.9111157434379868,0.9277395820702422,Compliant with OHSAS 18001
2024-12-30,3,102,A1,M2,P1,148,14.650145046418583,454,114,42,19.01414768234573,4.459483771951938,4.230091040276388,2.403609574134349,0.7876507916991309,4171,Routine maintenance,0.02976396013087873,Supplier A lead time increased,0.9004111278402959,0.9474968567444721,Compliant with OHSAS 18001
2024-12-31,3,101,A3,M3,P2,78,15.929671096686613,322,186,58,16.53704385822789,3.8342326679184824,4.4180884038600325,3.820917467842216,0.7561461411999761,4304,Routine maintenance,0.037125311448752744,Supplier B bankruptcy risk,0.9115413770090642,0.9504060799523959,Compliant with ISO 9001
2025-01-01,1,101,A2,M1,P3,65,18.88038208796005,341,146,60,13.37504942456445,2.936602939076654,2.8706206770717664,2.7591655258935406,0.9127056372474917,5357,Routine maintenance,0.018836819523013817,Supplier A lead time increased,0.9412655477900407,0.949136345556735,Compliant with OHSAS 18001
2025-01-02,1,102,A1,M2,P1,60,14.509069179914947,469,117,67,8.467815515473426,3.344399711644744,1.700394677712319,1.1502086157640319,0.8933545546103793,4140,Replaced faulty component,0.04823022988936786,Transportation strike affecting delivery,0.9441042319017715,0.9202887475808997,Compliant with ISO 14001
2025-01-03,2,101,A3,M3,P2,127,18.180045488743083,525,249,29,11.73515398672467,4.108355652891965,1.1732632954900706,4.504426508024922,0.861838491697942,4051,No maintenance recorded,0.04052231976928883,Supplier A lead time increased,0.9132522988344248,0.9288292757776464,Compliant with OHSAS 18001
2025-01-04,1,101,A3,M3,P1,55,9.621059467007608,393,215,52,10.135423403311052,2.7464312943266527,1.8158352353359142,3.0316491727775836,0.8008012736432963,4872,Routine maintenance,0.0428345433758799,Supplier B bankruptcy risk,0.9492468859778556,0.919280603495803,Compliant with ISO 9001
2025-01-05,1,101,A1,M2,P3,142,12.118535179654405,415,109,36,12.498460157372428,1.0827867528260486,3.432220943177959,1.822324294447335,0.9119435797769988,4705,Replaced faulty component,0.012791323521667609,Supplier A lead time increased,0.9149727294492253,0.9075602103799694,Compliant with ISO 9001
2025-01-06,3,102,A2,M2,P2,118,5.82250756950245,458,228,65,15.042593591206778,3.4905531660752485,4.2647980958901535,1.1851874501204018,0.8080041007822639,4525,Replaced faulty component,0.02087196386609741,Transportation strike affecting delivery,0.9778841320646094,0.905602271156979,Compliant with ISO 14001
2025-01-07,3,103,A2,M2,P3,124,5.448581902563607,441,221,78,10.688896015350934,1.9581860924211711,2.8159893261261737,2.6532990528243445,0.8601136890007913,5158,No maintenance recorded,0.027160569042606747,Transportation strike affecting delivery,0.9065156796773234,0.9381090766994095,Compliant with ISO 14001
2025-01-08,1,103,A1,M3,P2,59,8.968359794455381,505,136,72,15.655227877830665,3.7879914631082716,2.1826950916508254,4.122852189686753,0.7041734975192633,5178,No maintenance recorded,0.03677844085739353,Supplier B bankruptcy risk,0.9669367528354205,0.9356722719194275,Compliant with ISO 9001
2025-01-09,3,101,A2,M3,P1,56,8.771741243710245,310,184,64,15.143845635388752,3.3049167352788067,3.035584430203501,1.5440444573526833,0.8040419955669329,5269,Routine maintenance,0.038228711102591954,Supplier A lead time increased,0.9596371675970696,0.9167555351665659,Compliant with ISO 9001
2025-01-10,1,103,A1,M1,P1,127,18.421038472665046,329,200,37,8.432802577006406,3.0453243603349995,1.7294668042684878,1.3010561409269554,0.8305909597349648,4266,Replaced faulty component,0.024922063627843806,Supplier B bankruptcy risk,0.912121440279654,0.9065153302116105,Compliant with ISO 9001
2025-01-11,3,103,A1,M3,P1,102,17.188354191461244,445,229,45,12.368640151414182,3.280252259191688,2.730438497317061,4.667180917654919,0.8451154574444688,4683,No maintenance recorded,0.013230173819555522,Transportation strike affecting delivery,0.912614559876351,0.9112643107378952,Compliant with ISO 14001
2025-01-12,2,102,A2,M3,P1,60,18.381379875867392,577,155,76,9.757005763439942,1.378236962505019,1.341177149520194,2.152801126082309,0.8494756593811428,4794,Replaced faulty component,0.012831772347169186,Supplier A lead time increased,0.9305196271694132,0.946652645423133,Compliant with ISO 14001
2025-01-13,1,101,A1,M1,P1,82,9.096035961802176,327,181,26,13.175525610024751,2.7716231844875514,3.244599037466333,3.3445206986694886,0.8998252844344896,5479,No maintenance recorded,0.030828638984668033,Supplier B bankruptcy risk,0.9407134079115145,0.9797262194028487,Compliant with ISO 9001
2025-01-14,2,101,A2,M2,P2,140,14.85646202311036,444,121,55,12.888564357846,1.4024175517541484,2.875211940852209,4.024873264851526,0.7579529413880192,4878,Routine maintenance,0.0336654438352622,Supplier B bankruptcy risk,0.9089312266706926,0.9251763329182635,Compliant with ISO 14001
2025-01-15,2,101,A3,M2,P2,62,16.594879628922037,593,129,69,15.009176192172719,3.5638308321641845,1.0551046441392233,4.853930197729174,0.8709711454478795,5209,Replaced faulty component,0.03126522321738631,Transportation strike affecting delivery,0.9121010370010197,0.9700844006017842,Compliant with OHSAS 18001
2025-01-16,2,103,A1,M1,P1,100,13.64218019142964,435,238,34,10.781889028348088,3.373326188263766,2.7225555618095325,2.285419383721098,0.9173715091110602,5432,No maintenance recorded,0.012509957975089213,Transportation strike affecting delivery,0.94235132228557,0.9543217442547305,Compliant with ISO 14001
2025-01-17,1,102,A1,M3,P2,129,14.641888495910658,376,170,78,5.94008484070227,3.099588534334273,1.8828806133086355,4.640509064219497,0.9067712703865948,4516,No maintenance recorded,0.03134970621984219,Transportation strike affecting delivery,0.9196962544816379,0.9429121912402121,Compliant with ISO 14001
2025-01-18,1,103,A1,M2,P1,140,9.032303118365256,355,227,50,7.990825189655407,1.8780671122785342,4.416002373249824,4.33960851829516,0.9256990041115121,4048,No maintenance recorded,0.047628090933312064,Supplier B bankruptcy risk,0.914395766858997,0.9579494451754801,Compliant with ISO 9001
2025-01-19,3,103,A2,M2,P1,137,10.366478928042538,436,164,29,12.096390353544486,3.0496371601518844,2.023829609887048,4.8873160315442075,0.791352566349417,4557,Replaced faulty component,0.044576297924629735,Supplier A lead time increased,0.9128806842188318,0.9002527990054221,Compliant with ISO 9001
2025-01-20,1,102,A3,M3,P1,87,11.914191303354109,576,184,24,11.336240136936004,1.6922283671280884,4.3958286330237275,1.7876914626238265,0.866010982391308,4117,No maintenance recorded,0.04085120301016597,Transportation strike affecting delivery,0.9251864193129552,0.9276697521979217,Compliant with ISO 9001
2025-01-21,1,102,A1,M2,P1,79,11.509304946828319,373,146,30,14.26962803424095,1.852573914350609,4.742077779569572,4.489967462534267,0.7052111877778183,4175,No maintenance recorded,0.014935449943418399,Supplier B bankruptcy risk,0.9505284539009448,0.919465832897755,Compliant with ISO 14001
2025-01-22,2,101,A2,M2,P1,145,11.087135040101565,561,188,37,5.151145051897312,1.3841179352468953,1.1859626601317115,3.690302001504946,0.8130200707906989,4747,No maintenance recorded,0.02614202096936588,Transportation strike affecting delivery,0.933402054957522,0.9780920561705829,Compliant with ISO 14001
2025-01-23,2,101,A2,M3,P3,145,9.84165994846818,427,215,60,6.716466648766058,2.4075300072494246,1.6291861533660135,4.185710167956984,0.7103609304017606,4320,No maintenance recorded,0.03488369306446926,Supplier A lead time increased,0.9728210020750614,0.9649461634806871,Compliant with ISO 14001
2025-01-24,2,102,A2,M1,P3,118,18.41001216409107,500,149,55,5.381486357319814,4.121714512952488,2.450722812674828,2.143584022847319,0.869134176496406,5268,Replaced faulty component,0.035949145694851296,Supplier B bankruptcy risk,0.9323237400146998,0.9603098283529554,Compliant with ISO 14001
2025-01-25,2,101,A3,M3,P1,143,6.29587324464277,310,211,61,10.687836161137305,3.6979629429071124,4.697211885663734,2.664220182766408,0.938016057726483,4504,No maintenance recorded,0.0495361205272423,Supplier B bankruptcy risk,0.9752167551889142,0.9429874834068871,Compliant with OHSAS 18001
2025-01-26,2,102,A3,M2,P3,77,11.925002543426107,397,195,59,8.446679426875825,1.2156972012040543,4.322739898359832,2.65863024028165,0.8990579761491653,4949,No maintenance recorded,0.026372422888061395,Supplier A lead time increased,0.9698519901288813,0.9373568120113696,Compliant with ISO 14001
2025-01-27,1,103,A2,M2,P1,133,5.95553574557029,540,184,44,10.764503978736553,2.3932561532998,2.883510335420846,4.551324138358187,0.7751116841216722,4639,No maintenance recorded,0.03407006766113424,Transportation strike affecting delivery,0.9785784781815423,0.9204711842549415,Compliant with OHSAS 18001
2025-01-28,1,101,A2,M2,P1,92,17.018215473251363,354,182,51,6.677415298751958,2.1711569246541638,2.8329742799709168,1.6426066451001593,0.7924236880543101,4354,Replaced faulty component,0.01808505508680143,Supplier B bankruptcy risk,0.9304549640014191,0.944570386313129,Compliant with ISO 14001
2025-01-29,3,103,A3,M3,P2,132,10.204446461269464,550,104,33,10.881554285613767,4.295082347362863,2.3203669863586422,4.335835234505852,0.888873254414041,5186,Routine maintenance,0.01286364798614362,Supplier B bankruptcy risk,0.9105249216428419,0.949256830877122,Compliant with OHSAS 18001
2025-01-30,3,101,A3,M2,P1,103,7.4201577632403115,432,104,74,6.824353123437776,2.0733183092025618,1.527557771341161,1.3891873409959445,0.78707747226236,4084,No maintenance recorded,0.02966279869276974,Supplier A lead time increased,0.9526655033117518,0.9027161455954273,Compliant with OHSAS 18001
2025-01-31,1,102,A2,M3,P2,148,11.639239431946695,515,108,48,9.696704280748225,3.463497881196459,1.1371390597959508,1.5237628619553085,0.7547736363349009,4757,Routine maintenance,0.01090457200071079,Supplier B bankruptcy risk,0.9363626858190754,0.9794467643991343,Compliant with ISO 9001
2025-02-01,2,101,A1,M1,P2,98,14.193118656017134,330,103,67,7.303575534200952,4.3294576853485305,1.7764051943309105,4.16671264371052,0.9040230419785023,4997,Replaced faulty component,0.024397852688004304,Supplier A lead time increased,0.9300187255423283,0.963994780998767,Compliant with ISO 14001
2025-02-02,1,102,A2,M2,P2,91,8.304626496103019,352,212,45,5.729575284500234,1.490393372665543,1.656856287267038,2.6639220312231324,0.8014615907690864,4662,Replaced faulty component,0.021362081284655485,Supplier B bankruptcy risk,0.9213458290228959,0.9671481569889242,Compliant with ISO 9001
2025-02-03,3,103,A3,M2,P2,131,19.31754532040675,322,208,35,10.550232478183835,4.921808065663325,4.55374795420339,3.3164339183294964,0.8586114381257666,5032,Routine maintenance,0.01622769264775377,Transportation strike affecting delivery,0.9124870575858365,0.9061663628127703,Compliant with ISO 14001
2025-02-04,3,103,A1,M3,P2,89,14.83246887216372,430,221,77,6.493147517081839,2.2397835484454007,1.6293143731179955,2.14307630215391,0.9450331956260051,4716,No maintenance recorded,0.017115501418422427,Supplier B bankruptcy risk,0.9363670675832578,0.9790007765336773,Compliant with OHSAS 18001
2025-02-05,1,102,A1,M1,P1,90,12.444734364697108,320,225,74,5.821239248336704,3.5234325971411793,4.325561896060984,2.615652751117095,0.749889930309275,5078,Replaced faulty component,0.03785849330432411,Supplier A lead time increased,0.9625883490892057,0.9437844092606599,Compliant with ISO 14001
2025-02-06,1,102,A1,M1,P1,111,19.990814459392265,305,204,37,5.733073913276802,4.308602338062942,3.0724038229570945,1.6483014426096196,0.7255816824284755,4369,Replaced faulty component,0.03983629017018136,Supplier B bankruptcy risk,0.9107910451725524,0.931361174579973,Compliant with ISO 9001
2025-02-07,1,103,A1,M2,P2,79,12.253924508877656,308,195,28,19.5250824032343,2.5131821970198196,2.57443989978616,2.4903372885988837,0.712243696511653,4559,Routine maintenance,0.03771399401465935,Supplier B bankruptcy risk,0.9549193112290613,0.9568902059012239,Compliant with ISO 9001
2025-02-08,1,102,A3,M3,P1,118,7.68828433687755,334,126,24,13.42496844483042,1.7840828469946448,2.861087753106616,3.1259754186569286,0.7975291095421269,4980,Routine maintenance,0.013547413734966422,Supplier B bankruptcy risk,0.9712634780274366,0.9701565328954486,Compliant with ISO 9001
2025-02-09,2,103,A3,M3,P2,68,13.885261871265818,359,126,37,14.887999020483395,4.5719061771278975,1.6717660756748205,2.561033323218088,0.7089359506478113,4518,No maintenance recorded,0.013897094257525585,Supplier A lead time increased,0.9516842621098134,0.9105715076025521,Compliant with ISO 9001
2025-02-10,2,101,A1,M1,P1,147,19.255468797478407,576,132,67,7.277182175466283,3.1616273443878584,4.599830255444258,4.830586552777561,0.7153527295562738,5436,Replaced faulty component,0.026502636961455127,Supplier A lead time increased,0.966251643199419,0.9285097304870024,Compliant with ISO 9001
2025-02-11,3,102,A2,M3,P1,120,14.710150292263327,318,121,63,10.538035661169676,4.2221132273778785,3.048313072418751,3.456196781230259,0.8337286136294968,5107,Replaced faulty component,0.021425278985757162,Supplier B bankruptcy risk,0.9081870578446264,0.9233846762587096,Compliant with OHSAS 18001
2025-02-12,3,101,A2,M2,P3,137,6.758221075317143,439,230,66,17.124926675085167,1.2619917046286937,2.598485812620204,2.665619395374767,0.8207498295168432,5004,Routine maintenance,0.011430633692078472,Supplier A lead time increased,0.9627087526121894,0.9392690011398667,Compliant with ISO 9001
2025-02-13,1,101,A2,M2,P2,129,11.01913706126565,467,129,65,7.415328973325814,1.1591214442957734,3.0074564602389766,4.276636579909248,0.7637769498293581,5129,No maintenance recorded,0.01705841312421543,Transportation strike affecting delivery,0.9529430930543386,0.9100345395704704,Compliant with OHSAS 18001
2025-02-14,1,101,A1,M1,P2,99,18.95182997104707,528,142,52,12.150021298315146,2.4145666439047027,3.9524666079661794,2.0116746058945734,0.864275501276388,4519,Routine maintenance,0.04939422465403349,Supplier A lead time increased,0.979455053521462,0.9268298621210166,Compliant with ISO 9001
2025-02-15,1,103,A2,M1,P2,75,15.232065722522467,371,147,59,14.175564623846938,2.028240093865368,3.8170170931884306,4.270419003159746,0.8713406465734187,4064,Routine maintenance,0.01100103065350154,Transportation strike affecting delivery,0.9799735063819454,0.9031456542235923,Compliant with OHSAS 18001
2025-02-16,2,101,A1,M1,P2,52,14.51323840547007,500,158,34,16.54254680857759,4.849645640720395,1.3027892687558373,2.4489403131143974,0.7945262636953402,4943,Routine maintenance,0.02982692437828815,Supplier A lead time increased,0.9101052913712276,0.9568548673881638,Compliant with ISO 14001
2025-02-17,1,101,A3,M2,P2,103,7.45438019602156,520,209,77,8.580372720133102,4.08143165347604,2.173725354338863,3.3208365479962834,0.8971002144895399,4237,Replaced faulty component,0.029633790893358068,Transportation strike affecting delivery,0.9578897458534017,0.9320193383448444,Compliant with OHSAS 18001
2025-02-18,2,102,A2,M1,P1,86,12.007907941434816,314,243,62,18.30600397552795,2.1761185248695107,2.0004216428500983,4.154604204341727,0.8097446558700306,5350,Routine maintenance,0.037900805657788125,Supplier A lead time increased,0.9477976863085529,0.9430332110999823,Compliant with OHSAS 18001
2025-02-19,3,101,A2,M2,P1,143,10.472066016012338,546,109,38,11.444783019063458,1.1738101989737055,3.6739014885876546,2.2810303841070008,0.7091132022494975,5071,Replaced faulty component,0.03215272960266588,Supplier B bankruptcy risk,0.9493692181802359,0.9487809630255337,Compliant with ISO 14001
2025-02-20,3,102,A1,M3,P3,105,5.881969388603069,500,210,78,19.59802444791592,1.6415043704094656,3.876158451691806,3.3836076763944876,0.9115822411827038,5147,No maintenance recorded,0.019116288581503094,Transportation strike affecting delivery,0.9481345041325254,0.9313319630861039,Compliant with ISO 14001
2025-02-21,3,102,A2,M3,P2,140,7.784792344807187,441,179,62,14.174487800555394,3.047348495506072,4.638722566450605,1.742126253831774,0.9380819873163941,4719,No maintenance recorded,0.04096956914158336,Transportation strike affecting delivery,0.9052807312530352,0.9512650818799152,Compliant with ISO 14001
2025-02-22,1,102,A2,M1,P3,125,11.202059167168674,300,153,29,6.596198021696588,3.3449805513839124,4.222626498323635,3.6102036941461244,0.8508468576801752,4671,No maintenance recorded,0.02523005704211951,Supplier B bankruptcy risk,0.9605454880745814,0.9512083289429007,Compliant with ISO 14001
2025-02-23,3,102,A2,M3,P1,66,18.76375060308015,374,149,59,6.6877987943650155,1.8736521466068363,3.912130148642295,3.846849946911857,0.8035619387749349,5395,Replaced faulty component,0.032547957629467106,Supplier A lead time increased,0.9043450923350881,0.933565450107739,Compliant with ISO 9001
2025-02-24,3,102,A3,M3,P3,127,11.460482097788123,536,122,34,15.766495251684084,2.8114163876266667,2.1140958210770586,1.2185420185363451,0.7322048809419637,5044,No maintenance recorded,0.0390117522755815,Supplier B bankruptcy risk,0.9410721912299677,0.9628949699525512,Compliant with ISO 14001
2025-02-25,1,101,A1,M2,P2,138,7.3009968606237425,400,125,57,14.054660994566433,3.296062686040317,3.6590115159159424,3.7687695340031717,0.8419930061847453,5003,No maintenance recorded,0.028105988475303968,Supplier A lead time increased,0.969557453446638,0.9701927517582992,Compliant with ISO 14001
2025-02-26,3,101,A1,M3,P2,133,17.737725852311712,559,141,30,19.602030338530664,2.84373919611071,2.1424424475783708,3.688132235221872,0.9388015936335248,4104,Routine maintenance,0.013606019958005113,Transportation strike affecting delivery,0.9638425618899573,0.9421350236337359,Compliant with ISO 9001
2025-02-27,3,102,A1,M2,P1,120,9.203792152597746,520,135,63,11.844173963281715,2.850289877310327,4.314335042132546,4.528687746455651,0.9281760188465842,4780,Routine maintenance,0.02801626225851625,Supplier A lead time increased,0.922999059540497,0.9737952953774327,Compliant with ISO 14001
2025-02-28,2,102,A1,M3,P1,103,12.807764179679303,308,167,44,9.690480711528473,4.0932043692010875,2.748812453992054,3.0129469004623197,0.7084757282130463,4102,Routine maintenance,0.030736762660748845,Supplier B bankruptcy risk,0.9553761050295001,0.9133769976415762,Compliant with OHSAS 18001
2025-03-01,2,103,A3,M2,P3,120,9.279119276734104,305,110,34,16.77139745255571,2.556620313674888,3.207392281544383,4.946872478173333,0.8272264991593338,5145,Replaced faulty component,0.03246510960253397,Supplier B bankruptcy risk,0.964277784787247,0.937712655696824,Compliant with ISO 9001
2025-03-02,3,102,A2,M2,P1,116,5.772957902305691,406,178,44,6.02612501623479,2.725722694156501,2.2598733987797583,4.347676640550208,0.7143237609519747,4108,Routine maintenance,0.04917177164419499,Supplier A lead time increased,0.9569670583622437,0.9198780172512655,Compliant with OHSAS 18001
2025-03-03,1,102,A3,M1,P1,115,7.069750887945515,518,235,72,15.595317024847521,4.983808176628244,3.547140514299742,4.057778724269676,0.728605790627206,5450,Replaced faulty component,0.037127941595177585,Supplier A lead time increased,0.90121427150003,0.9152604902837299,Compliant with ISO 14001
2025-03-04,2,101,A1,M2,P3,66,15.927820101070354,341,182,29,14.757478581757042,1.0670907878880889,3.254777682927432,1.7900996003817724,0.7817020455186291,5493,No maintenance recorded,0.025997798781244107,Supplier A lead time increased,0.9477920575228282,0.9087605150613407,Compliant with ISO 14001
2025-03-05,3,102,A1,M3,P3,65,7.094610137242219,469,124,40,16.197447615147382,2.3548071403890165,2.9190038793983835,4.156646691064701,0.933265821166799,4849,No maintenance recorded,0.010703988139959946,Supplier B bankruptcy risk,0.930481564073351,0.9034497333048691,Compliant with ISO 14001
2025-03-06,1,103,A2,M1,P2,124,8.550720965708791,425,220,53,13.44570383385258,2.374194520014604,4.848562694406139,3.0270094445549254,0.9208507743969024,5428,No maintenance recorded,0.03879707343147387,Supplier A lead time increased,0.948397748482141,0.9714783321398651,Compliant with ISO 14001
2025-03-07,1,102,A3,M1,P2,73,12.344396893319075,595,122,45,8.803628749178264,4.321333413512123,4.289531156817315,2.773718380853033,0.9385298126304398,5031,Replaced faulty component,0.03991252773355411,Supplier A lead time increased,0.9298476579140168,0.9304754672350335,Compliant with OHSAS 18001
2025-03-08,2,102,A1,M2,P3,138,9.714921319303803,315,240,24,19.988969521900266,1.9102657095252256,3.4279158327246075,2.3213639751201494,0.7408696658533966,5248,No maintenance recorded,0.04873585856645344,Supplier B bankruptcy risk,0.926566842912848,0.9456332800739381,Compliant with ISO 9001
2025-03-09,1,102,A1,M3,P1,83,9.507237553616884,521,155,65,6.837420573347561,4.088018363746263,4.384118643697636,1.4514677053517397,0.9260087571670831,4787,No maintenance recorded,0.034085517567788715,Supplier A lead time increased,0.9688311731297505,0.9668184708703731,Compliant with ISO 9001
2025-03-10,2,102,A1,M2,P1,79,17.450502855524384,388,248,20,12.54178046453743,1.5294848832297592,4.863089731126298,1.4316655014350643,0.7121544379748992,4987,Replaced faulty component,0.014564667583623105,Supplier B bankruptcy risk,0.9615491950690298,0.9000499145601996,Compliant with ISO 14001
2025-03-11,2,101,A3,M2,P1,59,16.782607685653122,328,222,20,14.378514049292933,4.021035302416868,2.452779923280595,1.6625905804820769,0.719248103307282,4066,No maintenance recorded,0.04960315936213817,Supplier B bankruptcy risk,0.9736138840743903,0.9622299265249696,Compliant with ISO 9001
2025-03-12,1,103,A3,M1,P2,92,9.189938135647289,569,120,20,14.97621320872663,2.2234610996957525,4.83824061938293,4.202980898951456,0.8577636957819759,4684,No maintenance recorded,0.012025548263191915,Supplier B bankruptcy risk,0.9788110310867411,0.9435556731011682,Compliant with OHSAS 18001
2025-03-13,3,103,A1,M3,P1,81,19.354803319115177,382,105,38,10.044215254599942,1.2840899812891298,2.6200981460867827,4.175433883296467,0.7021293284957695,4708,Replaced faulty component,0.01376368189268212,Supplier A lead time increased,0.9594903798877424,0.9403507160776821,Compliant with ISO 9001
2025-03-14,3,101,A3,M3,P1,80,8.410490527475591,587,238,73,7.645299296131064,4.999292113260269,2.3576667323581657,3.6078308022614456,0.816588123924598,5198,Routine maintenance,0.038876213704486906,Transportation strike affecting delivery,0.9041322097211104,0.9416280795356075,Compliant with OHSAS 18001
2025-03-15,2,101,A2,M1,P2,88,10.530251825870874,435,168,61,10.443663443128392,1.8079851663672617,2.822471139517596,1.79871633759248,0.7382209748103189,4135,Replaced faulty component,0.03942390055817795,Supplier B bankruptcy risk,0.9620756866817843,0.9113967963957557,Compliant with ISO 14001
2025-03-16,2,102,A3,M3,P1,90,8.877522254612348,492,166,79,10.327663914841885,2.066960940001744,3.2538910192318515,3.0547288752102295,0.8632239937908913,5465,Routine maintenance,0.012076636603530174,Supplier B bankruptcy risk,0.9295249519569582,0.953495062510519,Compliant with ISO 14001
2025-03-17,3,103,A3,M1,P3,86,9.541862027006692,377,193,44,9.863946067716965,3.915370938466016,4.078984125438005,4.1037318704772545,0.8209927480586918,4583,Replaced faulty component,0.043916614771898434,Transportation strike affecting delivery,0.9084492804148578,0.977043326880672,Compliant with ISO 14001
2025-03-18,2,101,A2,M3,P3,147,18.40359089755827,340,117,64,6.234490317718369,2.2064980780582637,3.098899557572474,1.6544671564905982,0.7481975081479361,4115,Replaced faulty component,0.040989463621125516,Supplier B bankruptcy risk,0.9303480690549657,0.9715322348064732,Compliant with ISO 9001
2025-03-19,1,103,A3,M2,P1,61,19.955724592057017,415,215,64,19.753641648235522,4.9105009221186275,1.996882543593213,3.5985405639703254,0.8362954705901309,4630,Routine maintenance,0.044497248966365886,Supplier A lead time increased,0.929740746360544,0.9681926013596551,Compliant with ISO 9001
2025-03-20,1,101,A2,M1,P2,100,17.80549472067017,337,112,67,17.402959277395006,4.971564338246111,4.5812173760503585,2.065043777455999,0.8586370580858507,4140,No maintenance recorded,0.013356307397888019,Transportation strike affecting delivery,0.950234618766817,0.9404803782249027,Compliant with ISO 14001
2025-03-21,3,103,A3,M1,P2,119,13.098403528471989,468,241,75,8.420328237835681,3.3542018244615144,1.2970561683207595,3.8658005911380724,0.9087352758933953,5072,Replaced faulty component,0.0225176769496128,Supplier A lead time increased,0.9398463229167527,0.9463151005600616,Compliant with ISO 14001
2025-03-22,2,103,A3,M3,P1,137,5.8685551645287255,462,223,20,13.280990486981162,3.900963961950022,1.8697326636324338,2.992343847119171,0.888674722177331,4556,Routine maintenance,0.020299725680283418,Supplier B bankruptcy risk,0.940549142432145,0.955891761346713,Compliant with OHSAS 18001
2025-03-23,3,103,A1,M2,P1,102,17.70273204281859,460,126,64,13.99138030878284,4.3135829237902215,2.1703313741603134,2.932088356871678,0.7644443265562635,5012,Replaced faulty component,0.027864698237796227,Transportation strike affecting delivery,0.9184224544941936,0.957187787297513,Compliant with OHSAS 18001
2025-03-24,3,103,A2,M2,P2,94,8.580735020329744,315,152,21,15.73445298806869,2.176203836288407,3.336595696364028,3.7068445526994767,0.8434043767372643,5157,Replaced faulty component,0.021914085864666595,Supplier A lead time increased,0.926773491858959,0.9766024943628133,Compliant with ISO 14001
2025-03-25,1,103,A1,M2,P3,99,19.767410884262464,462,125,38,5.441683586446786,3.3932551847817876,1.4173045984309613,4.266795698660733,0.8971803218470027,5220,Routine maintenance,0.03059416683478041,Supplier B bankruptcy risk,0.964366078833395,0.9796147432036282,Compliant with ISO 9001
2025-03-26,2,101,A3,M3,P2,73,6.455136739198875,325,122,75,11.382486717950755,1.9318105395382434,3.7513237033467806,2.7877191415589824,0.9381900423996388,4453,Routine maintenance,0.02731401236286326,Supplier A lead time increased,0.9460715224337297,0.9301314642907081,Compliant with OHSAS 18001
2025-03-27,3,102,A3,M1,P1,134,14.656318389634698,386,152,53,10.40291645427273,4.061062810790849,3.78799639329819,4.209380387412951,0.851524362562817,5066,Routine maintenance,0.031401526253924644,Supplier A lead time increased,0.9409371533148001,0.9720814110396234,Compliant with ISO 14001
2025-03-28,2,101,A1,M3,P3,112,13.868523709747103,543,168,73,17.28492042662725,3.4349770165443005,2.0598266934630796,3.7111333478524524,0.913154826470262,4191,No maintenance recorded,0.04391040801442936,Transportation strike affecting delivery,0.9106516673515714,0.9727988880696118,Compliant with OHSAS 18001
2025-03-29,2,102,A2,M1,P3,110,14.604629379185186,537,213,31,6.1375405521826245,1.5410070614635076,3.3268961528955,3.567342466938629,0.9058974438555325,4566,Replaced faulty component,0.024521012764679988,Supplier A lead time increased,0.9130780974142894,0.905392503318334,Compliant with ISO 9001
2025-03-30,1,101,A1,M2,P2,61,7.299887546646411,587,139,27,16.264822171714485,1.383598416347401,4.83087596814074,2.8204401318360675,0.7041113531239095,5053,Replaced faulty component,0.04736404030843466,Supplier B bankruptcy risk,0.9347974976784457,0.925701421933528,Compliant with ISO 14001
